wavelengths	intensities
342.42084	3642.56
342.44193	4238.71
342.46298	4228.52
342.48407	3974.44
342.50516	3929.46
342.52621	3987.78
342.5473	4031.99
342.56839	4303.11
342.58945	4569.96
342.61053	4542.34
342.63162	4234.36
342.65271	4315.47
342.6738	4957.98
342.69489	5096.95
342.71597	5060.32
342.73706	5341.22
342.75815	5111.4
342.77924	4633.87
342.80032	4219.3
342.82144	4047.67
342.84253	3843.57
342.86362	3625.22
342.88474	3437.79
342.90582	3374.01
342.92694	3383.24
342.94803	3759.07
342.96915	4132.59
342.99023	4240.47
343.01135	3951.14
343.03247	3514.74
343.05356	3253.93
343.07468	3434.93
343.09579	3495.61
343.11691	3530.73
343.13803	3451.51
343.15912	3349.19
343.18024	3038.9
343.20135	3124.1
343.2225	3193.45
343.24362	3333.26
343.26474	3177.72
343.28586	3022.49
343.30698	3067.22
343.32813	2750.27
343.34924	2692.43
343.37036	2865.44
343.39151	2998.97
343.41263	3343.15
343.43378	3286.68
343.4549	3138.19
343.47604	3162.88
343.49716	3144.76
343.51831	3180.75
343.53946	3358.72
343.56058	3468.27
343.58173	3979.23
343.60287	3974.43
343.62402	3730.54
343.64517	4069.22
343.66632	4171.3
343.68747	3904.6
343.70862	3745.23
343.72977	3842.39
343.75092	4035.19
343.77206	3690.74
343.79321	3512.6
343.81439	3649.29
343.83554	3805.66
343.85669	3628.51
343.87787	3276.89
343.89902	3206.44
343.9202	3086.43
343.94135	3000.17
343.96252	3276.43
343.98367	3666.02
344.00485	3543.49
344.02603	3394.03
344.04721	3414.7
344.06836	3206.47
344.08954	3233.79
344.11072	3367.15
344.1319	3639.36
344.15308	3637.84
344.17426	2009.87
344.19543	2030.09
344.21661	2181.36
344.23779	2044.38
344.25897	2008.64
344.28018	2039.55
344.30136	2032.93
344.32254	2122.17
344.34375	1983.47
344.36493	1916.28
344.38611	2144.18
344.40732	735.891
344.4285	561.896
344.44971	551.35
344.47092	821.873
344.4921	1103.25
344.51331	1063.44
344.53452	1157.6
344.55569	1183.53
344.5769	970.734
344.59811	1059.16
344.61932	759.777
344.64053	690.109
344.66174	771.234
344.68295	928.523
344.70416	1060.86
344.72537	1104.87
344.74658	1132.31
344.76782	1066.27
344.78903	1053.62
344.81024	1081.8
344.83145	1058.62
344.85269	1033
344.8739	944.937
344.89514	929.983
344.91635	903.113
344.93759	980.695
344.9588	1163.72
344.98004	1039.27
345.00128	950.391
345.02249	993.686
345.04373	1145.38
345.06497	1228.72
345.08621	1295.82
345.10745	1297.07
345.12869	1615.55
345.14993	1537.95
345.17117	1275.96
345.19241	1360.27
345.21365	1666.66
345.23489	1396.71
345.25613	1104.02
345.2774	1235.24
345.29865	835.784
345.31989	977.829
345.34116	1039.99
345.3624	1208.11
345.38367	1211.08
345.40491	1221.7
345.42618	1416.83
345.44742	1408.73
345.46869	1573.96
345.48996	1508.42
345.5112	1408.49
345.53247	1431.88
345.55374	1383.19
345.57501	1571.17
345.59628	1780.39
345.61755	1806.41
345.63882	1841.41
345.6601	1723.31
345.68137	1850.71
345.70264	1893.97
345.72391	1642.09
345.74518	1544.27
345.76645	1545.55
345.78775	1555.29
345.80902	1362.28
345.83032	1238.17
345.85159	1431.1
345.87286	1625.85
345.89417	1625.55
345.91544	1618.39
345.93674	1908.45
345.95804	2062.91
345.97931	1868
346.00061	1790.18
346.02191	1702.37
346.04321	1498.27
346.06451	1601.83
346.08582	1988.46
346.10709	2171.66
346.12839	2144.55
346.14969	1944.87
346.17102	2069.58
346.19232	1779.02
346.21362	1869.8
346.23492	1698.97
346.25623	1385.01
346.27756	1648.17
346.29886	1425.26
346.32016	1503.41
346.34149	1683.36
346.36279	1830.16
346.38412	1704.35
346.40543	2317.1
346.42676	2281.39
346.44809	2052.94
346.46939	2402.31
346.49072	2858.6
346.51205	2781.63
346.53339	2067.87
346.55469	2728.06
346.57602	3202.74
346.59735	2878.87
346.61868	2464.29
346.64001	2075.38
346.66135	1919.4
346.68271	2509.11
346.70404	2338.25
346.72537	2619.56
346.7467	2811.3
346.76804	2862.35
346.7894	2960.54
346.81073	2746.96
346.83209	2794.08
346.85342	2638.51
346.87479	2598.82
346.89612	2360.7
346.91748	2562.66
346.93881	2773.21
346.96017	2631.07
346.98154	2624.21
347.0029	2599.42
347.02423	2509.9
347.04559	2530.27
347.06696	2941.16
347.08832	3024.14
347.10968	3011.04
347.13104	2978.95
347.1524	2870.36
347.17377	3019.83
347.19516	3276.88
347.21652	3345.84
347.23788	3439.96
347.25925	3570.23
347.28064	3450.38
347.302	3351.14
347.32339	3472.5
347.34476	3751.46
347.36615	3561.16
347.38751	3483.71
347.40891	3635.7
347.43027	3455.05
347.45166	3236.58
347.47305	3223.68
347.49445	3292.13
347.51581	3452.15
347.5372	3391.25
347.55859	3150.69
347.57999	3172.28
347.60138	3190.85
347.62277	3066.87
347.64417	3037.23
347.66556	3146.98
347.68698	3415.64
347.70837	3741.92
347.72977	3688.64
347.75116	3507.04
347.77258	3661.73
347.79398	3874.6
347.8154	3638.63
347.83679	3691.42
347.85822	4079.63
347.87961	4184.15
347.90103	4223.12
347.92242	4371.93
347.94385	4407.9
347.96527	4420.27
347.98669	4415.45
348.00812	4166.62
348.02951	3647.97
348.05093	3641.11
348.07236	4028.77
348.09378	3826.05
348.1152	3840.36
348.13663	3771.32
348.15808	3593.05
348.1795	3514.89
348.20093	3515.81
348.22235	3559.02
348.2438	3337.99
348.26523	3421.04
348.28665	3656.41
348.30811	3690.39
348.32953	4015.9
348.35098	4152.16
348.37241	4175.59
348.39386	4149.24
348.41531	4558.13
348.43674	4673.59
348.45819	4055.26
348.47964	4291.59
348.5011	4834.11
348.52255	5325.76
348.54401	5185.13
348.56546	5209.43
348.58691	5715.37
348.60837	5797.83
348.62982	5933.41
348.65128	5758.08
348.67273	6272.87
348.69418	5867.55
348.71567	4694.97
348.73712	4321.9
348.75858	4458.24
348.78006	4708.23
348.80151	4539.04
348.823	4088.43
348.84445	3836.57
348.86594	4127.53
348.88742	4479.63
348.90887	4412.07
348.93036	4236.32
348.95184	4557.45
348.97333	4036.87
348.99478	4091
349.01627	3858.55
349.03775	3785.13
349.05923	4070.07
349.08072	3782.96
349.1022	3490.84
349.12369	3380.13
349.1452	3426.07
349.16669	3442.9
349.18817	3549.13
349.20966	3521.73
349.23117	3504.35
349.25266	3732.33
349.27414	3665.14
349.29565	3653.33
349.31714	3645.15
349.33865	3432.54
349.36017	2981.32
349.38165	3117.1
349.40317	3117.38
349.42468	3258.1
349.44617	3193.62
349.46768	3297
349.4892	3351.06
349.51071	3191.15
349.53223	3466.17
349.55374	3657.69
349.57526	3788.24
349.59677	3674.31
349.61829	3569.91
349.6398	3277.55
349.66135	3203.73
349.68286	3084.81
349.70438	3080.86
349.72592	3085.92
349.74744	3663.2
349.76895	4209.42
349.7905	3791.29
349.81201	3778.44
349.83356	3717.47
349.8551	3274.05
349.87662	3296.45
349.89816	3359.9
349.91971	3209.49
349.94125	3291.93
349.96277	3156.85
349.98431	3291.37
350.00586	3042.57
350.0274	2995.23
350.04895	3354.26
350.0705	3814.43
350.09204	3696.01
350.11359	3653.6
350.13516	3775.64
350.15671	3831.48
350.17825	2068.42
350.19983	1856
350.22137	1961.7
350.24292	1983.84
350.2645	2083.84
350.28604	1952.38
350.30762	1822.68
350.32916	1857.46
350.35074	1949.29
350.37231	619.377
350.39386	748.202
350.41544	736.213
350.43701	653.225
350.45859	665.992
350.48016	784.424
350.50174	827.575
350.52332	728.347
350.54489	805.11
350.56647	865.375
350.58804	783.525
350.60962	723.023
350.6312	690.264
350.65277	941.92
350.67438	1220.76
350.69595	1142.14
350.71756	975.151
350.73914	853.02
350.76071	791.342
350.78232	982.374
350.80389	1050.4
350.8255	1032.99
350.84711	1156.84
350.86868	1266.76
350.89029	1130.16
350.9119	1443.61
350.9335	1439.08
350.95511	1571.85
350.97672	1327.8
350.99832	1340.25
351.01993	1212.15
351.04153	1227.23
351.06314	1173.38
351.08475	1371.41
351.10635	1408.95
351.12796	1750.82
351.14957	1539.33
351.1712	1481.64
351.19281	1622.47
351.21445	1949.79
351.23605	1710.45
351.25766	1750.76
351.2793	1803.28
351.30093	1913.59
351.32254	1970.81
351.34418	1885.26
351.36581	1593.17
351.38742	1323.12
351.40906	1608.45
351.43069	1629.46
351.45233	1734.86
351.47397	1599.65
351.49561	1600.8
351.51724	1643.02
351.53888	1785.76
351.56052	1867.1
351.58215	1787.38
351.60379	1894.77
351.62546	1969.23
351.64709	2000.51
351.66873	1947.01
351.6904	1888.29
351.71204	2033.97
351.73367	2011.29
351.75534	2016.89
351.77701	2004.83
351.79865	1806.27
351.82031	1774.59
351.84195	2365.86
351.86362	2335.23
351.88528	2209.93
351.90695	2212.73
351.92862	2146.83
351.95029	2045.53
351.97195	1998.94
351.99362	1973.7
352.01529	1984.46
352.03696	2129.36
352.05862	2015.9
352.08029	1816.42
352.10196	1977.31
352.12363	2017.76
352.14532	2280.7
352.16699	2156.61
352.18869	2114.37
352.21036	1884.13
352.23203	1872.8
352.25372	1999.68
352.27542	2043.55
352.29709	2514.27
352.31879	2222.9
352.34048	2157.18
352.36215	2327.78
352.38385	2370.26
352.40555	2383.74
352.42725	2163.44
352.44894	2421.51
352.47064	2495.93
352.49234	2437.8
352.51404	2506.06
352.53574	2807.73
352.55743	2658.59
352.57913	2500.48
352.60086	2586.09
352.62256	2607.54
352.64426	2605.15
352.66599	3091.17
352.68768	3097.43
352.70941	3101.9
352.73111	3054.35
352.75284	2801.11
352.77454	2791.49
352.79626	3042.58
352.81799	3083.88
352.83969	3096.16
352.86142	3192.98
352.88315	3000.85
352.90488	2887.44
352.92661	2743.52
352.94833	2682.42
352.97006	2769.91
352.99179	2787.52
353.01352	3109.27
353.03525	3223.54
353.05698	2847.21
353.0787	2575.48
353.10046	2524.41
353.12219	2460.39
353.14392	2486.53
353.16568	2702.94
353.18741	2950.22
353.20917	3043.22
353.2309	2834.29
353.25266	2828.15
353.27438	3063.91
353.29614	3315.3
353.3179	3544.26
353.33963	3408.41
353.36139	3410
353.38315	3203.27
353.40491	2940.34
353.42667	3129.36
353.44843	3309.53
353.47018	3794.43
353.49194	4238.49
353.5137	4134.39
353.53546	4249.87
353.55725	4049.71
353.57901	3743.99
353.60077	3838.78
353.62253	3932.38
353.64432	3996.79
353.66608	4016.27
353.68787	4123.98
353.70963	4100.32
353.73141	3958.16
353.75317	4301.94
353.77496	4926.95
353.79675	4988.44
353.81854	4987.39
353.8403	5419.35
353.86209	5800.95
353.88388	5657.03
353.90567	5212.09
353.92746	4842.38
353.94925	4744.73
353.97104	4406.01
353.99283	4188.11
354.01462	4548.31
354.03641	4763.25
354.05823	4650.14
354.08002	4088.49
354.10181	4192.18
354.12363	3742.51
354.14542	4175.45
354.16724	4339.9
354.18903	4506.07
354.21085	4394.04
354.23264	4372.23
354.25446	4370.7
354.27628	4515.92
354.29807	5101.13
354.31989	4920.11
354.34171	4349.3
354.36353	3763.44
354.38535	4397.09
354.40717	4397.17
354.42899	5200.23
354.45081	5009.36
354.47263	4704.1
354.49445	4640.71
354.51627	4463.62
354.53809	4562.92
354.55994	4699.77
354.58176	5064.58
354.60358	5059.84
354.62543	4840.74
354.64725	5240.01
354.6691	5011.68
354.69092	4808.45
354.71277	4856.74
354.73459	5636.26
354.75644	4988.4
354.77829	5295.16
354.80011	5613.62
354.82196	6125.61
354.84381	6437.56
354.86566	6383.6
354.88751	5805.12
354.90936	5389.22
354.93121	4767.72
354.95306	4392.22
354.97491	4775.18
354.99677	5235.59
355.01865	5093.36
355.0405	4466.95
355.06235	4472.13
355.0842	4269.93
355.10608	4159.26
355.12793	4088.98
355.14981	4265.25
355.17166	4410.15
355.19354	4096.1
355.21539	4304.1
355.23727	4303.58
355.25916	4852.44
355.28104	4841.68
355.30289	4605.72
355.32477	4832.42
355.34665	4632.43
355.36853	4422.48
355.39041	4572.73
355.41229	4503.57
355.43417	4073.35
355.45605	3969.65
355.47794	4199.54
355.49985	4192.28
355.52173	4264.08
355.54361	3698.92
355.56549	3797.99
355.5874	4240.57
355.60928	4295.83
355.6312	4065.79
355.65308	4349.69
355.67499	3897.34
355.69687	4289.18
355.71878	4229.46
355.74069	4676.67
355.76257	4554.27
355.78448	3966.5
355.8064	4229.98
355.82831	3892.55
355.85022	4087.4
355.87213	3955.44
355.89404	3936.26
355.91595	3718.04
355.93787	4374.98
355.95978	4623.04
355.98169	4437.93
356.00363	3842.64
356.02554	3597.23
356.04745	3727.4
356.0694	4634.3
356.09131	5162.54
356.11322	4723.61
356.13516	4130.45
356.1571	4443.01
356.17902	4398.23
356.20096	3840.28
356.22287	3739.49
356.24481	3704.38
356.26675	3582.51
356.2887	3387.22
356.31064	3168.86
356.33258	3313.4
356.35452	3739.59
356.37646	2470.8
356.39841	2579
356.42035	2438.24
356.44229	2333.72
356.46423	2357.73
356.48618	2405.28
356.50812	2396.62
356.53009	2454.31
356.55203	2444.51
356.57401	557.711
356.59595	553.858
356.61792	704.715
356.63986	830.585
356.66183	769.381
356.68378	737.974
356.70575	907.93
356.72772	992.624
356.74966	1007.21
356.77164	984.342
356.79361	1031.36
356.81558	1134.34
356.83755	1060.74
356.85953	1218.48
356.8815	1264.64
356.90347	1301.73
356.92545	1262.6
356.94742	1288.8
356.96942	1273.53
356.99139	1488.96
357.01337	1641.1
357.03537	1652.01
357.05734	1744.4
357.07932	1784.82
357.10132	1778.05
357.12329	2054.97
357.14529	2066.77
357.1673	1753.91
357.18927	2167.2
357.21127	1945.01
357.23328	1917.71
357.25528	1785.72
357.27728	1848.76
357.29926	1881.04
357.32126	2061.25
357.34326	2027.32
357.36526	1932.06
357.38727	1937.04
357.4093	1842.66
357.4313	1938.25
357.45331	1861.45
357.47531	1949.67
357.49734	2228.38
357.51935	2457.39
357.54135	2600.89
357.56339	2568.58
357.58539	2599.99
357.60742	2855.18
357.62943	3158.33
357.65146	2753.14
357.67349	2255.46
357.6955	2357.43
357.71753	2604.9
357.73956	2638.72
357.7616	2324.51
357.78363	2253.46
357.80566	2482.34
357.8277	2600.36
357.84973	2687.65
357.87177	2556.92
357.8938	2491.24
357.91583	2583.18
357.93787	2748.89
357.95993	2641.98
357.98196	2619.75
358.004	2449.92
358.02606	2791.81
358.0481	3146.17
358.07016	2939.1
358.09219	2643
358.11426	2531.36
358.13629	3013.22
358.15836	3078.1
358.18042	3042.16
358.20245	2941.93
358.22452	2641.2
358.24658	2434.66
358.26865	2608.92
358.29071	2274.02
358.31277	2700.64
358.33484	2635.85
358.3569	2655.7
358.37897	3126.97
358.40103	2922.23
358.42313	2468.71
358.44519	2354.57
358.46725	2767.41
358.48932	2945.44
358.51141	3076.03
358.53348	2845.35
358.55557	3296.57
358.57764	2809.46
358.59973	2417.3
358.62183	2606.49
358.64389	2391.94
358.66599	2363.71
358.68808	2561.18
358.71014	2703.16
358.73224	2939.71
358.75433	2997.02
358.77643	3407.56
358.79852	3399.18
358.82062	2982.15
358.84271	2647.94
358.86481	2984.11
358.88693	3429.59
358.90903	3383.19
358.93112	3355.36
358.95322	3033.82
358.97534	3286.89
358.99744	3543.46
359.01956	3458.79
359.04166	3488.99
359.06378	3438.08
359.08588	3317.86
359.108	2938.55
359.1301	3014.17
359.15222	3437.24
359.17435	3186.83
359.19647	3023.99
359.2186	3236.79
359.24069	3458.02
359.26282	3524.19
359.28494	3515.9
359.30707	3515.39
359.32922	3417.46
359.35135	3518.52
359.37347	3806.61
359.3956	3864.72
359.41772	3920.6
359.43988	4128.32
359.46201	3956
359.48413	3712.14
359.50629	3767.41
359.52841	3725.07
359.55057	3513.29
359.57269	3230.36
359.59485	3322.33
359.617	3342.8
359.63913	3250.72
359.66129	3510.86
359.68344	3846.73
359.7056	3852.37
359.72775	3717.08
359.74991	3652.83
359.77206	3677.4
359.79422	3860.49
359.81638	4127.23
359.83853	4297.29
359.86069	4591.86
359.88284	5146.56
359.90503	5586.55
359.92719	5407.75
359.94934	5441.91
359.97153	5468.3
359.99368	5412.09
360.01587	5531.85
360.03802	5994.17
360.06021	6264.85
360.08237	6219.6
360.10455	6395.7
360.12674	6390.58
360.14893	6421.93
360.17108	6596.89
360.19327	6275.1
360.21545	6877.51
360.23764	7400.84
360.25983	7504.93
360.28201	7187.04
360.3042	6043.24
360.32639	5517.57
360.3486	5388.29
360.37079	5339.93
360.39297	5125.48
360.41516	5390.64
360.43738	5980.98
360.45956	5630.43
360.48178	5666.58
360.50397	5941.94
360.52618	5533.83
360.54837	5393.23
360.57059	5532.53
360.5928	5692.89
360.61499	5731.18
360.63721	5837.57
360.65942	6795.82
360.68164	6366.55
360.70386	5865.16
360.72607	5490.79
360.74829	5292.48
360.77051	5192.33
360.79272	5618.62
360.81494	5648.68
360.83716	5523.74
360.85938	5304.55
360.88162	5445.63
360.90384	5408.13
360.92606	5264.74
360.9483	4834.83
360.97052	4694.83
360.99277	4865.66
361.01498	5316.44
361.03723	5215.69
361.05948	5385.9
361.0817	5495.34
361.10394	4995.93
361.12619	5213.01
361.14844	6198.71
361.17065	6428.74
361.1929	6184.74
361.21515	5341.14
361.2374	5423.37
361.25964	5645.32
361.28192	5953.35
361.30417	5715.74
361.32642	5948
361.34866	5160.19
361.37091	4623.24
361.39319	5074.53
361.41544	5164.26
361.43771	5169.62
361.45996	5577.67
361.48224	5789.46
361.50449	5788.37
361.52676	4941.39
361.54901	4922.01
361.57129	5229.63
361.59357	5802.12
361.61584	5722.98
361.63812	6096.85
361.66037	5970.66
361.68265	5931.9
361.70493	5709.28
361.7272	5373.74
361.74948	5073.7
361.77179	5341.89
361.79407	5100.6
361.81635	5398.57
361.83862	5397.96
361.8609	5374.81
361.88321	5440.43
361.90549	5301.66
361.9278	6283.24
361.95007	5922.39
361.97238	5949.58
361.99466	5967.04
362.01697	5552.61
362.03928	5264.18
362.06155	5570.86
362.08386	5291.98
362.10617	6312.92
362.12848	6259.74
362.15079	6785.14
362.17307	6861.22
362.19537	8538.06
362.21771	9259.25
362.24002	9445.01
362.26233	8884.36
362.28464	9337.7
362.30695	10789.8
362.32925	11451.3
362.35159	10138.5
362.3739	8691.2
362.39621	7177.77
362.41855	6673.38
362.44086	6446.43
362.4632	6278.41
362.48553	6448.9
362.50784	6852.85
362.53018	6848.31
362.55252	6910.01
362.57483	7091.66
362.59717	6717.95
362.61951	6473.77
362.64185	6812
362.66418	7346.45
362.68652	7384.66
362.70886	7780.73
362.7312	8365.42
362.75354	8662.83
362.77588	9085.85
362.79825	5677.33
362.82059	6250.56
362.84293	7166.79
362.8653	8245.78
362.88763	8440.61
362.90997	8657.82
362.93234	9894.03
362.95471	10732
362.97705	10151.1
362.99942	1538
363.02179	1429.78
363.04413	1336.19
363.0665	1481.22
363.08887	1660.61
363.11124	1508.27
363.13361	1373.63
363.15598	1354.61
363.17834	1350.07
363.20071	1418.27
363.22308	1681.19
363.24545	1661.63
363.26782	1711.14
363.29019	1714.53
363.31259	1950.32
363.33496	1680.2
363.35733	1670.25
363.37973	1648.28
363.4021	1858.98
363.4245	2206.75
363.44687	2268.3
363.46927	2144.29
363.49167	2302.65
363.51404	2321.76
363.53644	2333.11
363.55884	2359.77
363.58124	2444.72
363.60364	2646.47
363.62604	2855.59
363.64844	2992.51
363.67084	3214.95
363.69324	3446.84
363.71564	3383.81
363.73804	3469.2
363.76044	3438.8
363.78287	3291.53
363.80527	3355.15
363.82767	3441.07
363.8501	3430.67
363.8725	3584.02
